,llama_random2_accuracy_full.json,mixtral_thematic_top_to_bottom_accuracy_full.json,mixtral_thematic_bottom_to_top_accuracy_full.json,llama_random5_accuracy_full.json,qwen_deepseek_solutions_accuracy_full.json,qwen_random2_accuracy_full.json,qwen_zero_shot_chain_of_thought_accuracy_full.json,mixtral_advanced_accuracy_full.json,mixtral_semantic_random3_accuracy_full.json,qwen_advanced_accuracy_full.json,mixtral_random3_accuracy_full.json,mixtral_semantic_random2_accuracy_full.json,qwen_deepseek_long_types_accuracy_full.json,llama_random4_accuracy_full.json,qwen_semantic_random1_accuracy_full.json,mixtral_semantic_random5_accuracy_full.json,mixtral_semantic_bottom_to_top_accuracy_full.json,llama_thematic_top_to_bottom_accuracy_full.json,llama_advanced_accuracy_full.json,llama_semantic_random5_accuracy_full.json,qwen_random3_accuracy_full.json,mixtral_random5_accuracy_full.json,qwen_thematic_random5_accuracy_full.json,qwen_semantic_random3_accuracy_full.json,mixtral_random2_accuracy_full.json,mixtral_thematic_random1_accuracy_full.json,mixtral_thematic_random3_accuracy_full.json,qwen_thematic_random4_accuracy_full.json,qwen_semantic_random4_accuracy_full.json,qwen_base_accuracy_full.json,mixtral_base_accuracy_full.json,qwen_semantic_random5_accuracy_full.json,llama_deepseek_long_types_accuracy_full.json,qwen_semantic_random2_accuracy_full.json,llama_random3_accuracy_full.json,mixtral_deepseek_long_types_accuracy_full.json,mixtral_zero_shot_chain_of_thought_accuracy_full.json,qwen_random5_accuracy_full.json,mixtral_random1_accuracy_full.json,llama_thematic_random3_accuracy_full.json,llama_thematic_random2_accuracy_full.json,qwen_semantic_bottom_to_top_accuracy_full.json,qwen_thematic_random1_accuracy_full.json,llama_deepseek_solutions_accuracy_full.json,mixtral_thematic_random5_accuracy_full.json,qwen_thematic_bottom_to_top_accuracy_full.json,mixtral_deepseek_short_types_accuracy_full.json,qwen_thematic_random3_accuracy_full.json,llama_base_accuracy_full.json,mixtral_random4_accuracy_full.json,qwen_random1_accuracy_full.json,llama_semantic_random3_accuracy_full.json,mixtral_deepseek_solutions_accuracy_full.json,llama_deepseek_short_types_proper_prompt_accuracy_full.json,llama_thematic_random5_accuracy_full.json,qwen_random4_accuracy_full.json,llama_semantic_random4_accuracy_full.json,qwen_semantic_top_to_bottom_accuracy_full.json,mixtral_semantic_random4_accuracy_full.json,qwen_deepseek_short_types_proper_prompt_accuracy_full.json,llama_semantic_random2_accuracy_full.json,qwen_deepseek_advanced_max_tokens_1024_accuracy_full.json,llama_semantic_bottom_to_top_accuracy_full.json,mixtral_thematic_random4_accuracy_full.json,llama_thematic_bottom_to_top_accuracy_full.json,llama_deepseek_advanced_accuracy_full.json,qwen_thematic_random2_accuracy_full.json,llama_thematic_random4_accuracy_full.json,mixtral_semantic_random1_accuracy_full.json,qwen_thematic_top_to_bottom_accuracy_full.json,llama_semantic_random1_accuracy_full.json,mixtral_semantic_top_to_bottom_accuracy_full.json,mixtral_thematic_random2_accuracy_full.json,llama_zero_shot_chain_of_thought_accuracy_full.json,mixtral_deepseek_advanced_accuracy_full.json,llama_semantic_top_to_bottom_accuracy_full.json,llama_random1_accuracy_full.json,llama_thematic_random1_accuracy_full.json
687,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,0
688,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0
689,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
690,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.0,0,0,0
691,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0,0,0
692,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0.0,0,0,0,1,0,1,0,1,0,0.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,1,0.0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0.0,0,0,0
693,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1.0,0,1,0,1,0,0,0,0,0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.0,1,0.0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0,1,1,0
694,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0.0,0,0,0
695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
697,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,0,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0.0,1,0,0
698,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0
699,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1,1,1,0,1,0,1,1,0,0.0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0.0,1,0,0
700,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,0
701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
702,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0,1,1,0,0,0,1,1,0,0.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0
703,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,1,1,0,0.0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0.0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0.0,0,0,0
704,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,1,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0.0,1,0.0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0,0,0
705,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0.0,0,0,1,0,1,0,1,1,0,0.0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0.0,1,1.0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,1,0
706,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0.0,1,0,1,1,1,0,1,0,0,1.0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0.0,0,1.0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0.0,0,1,1
707,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,0,0,1,0,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0.0,1,0.0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.0,0,0,0
708,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0
709,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0,1,0
710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
712,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.0,1,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0.0,0,0,0
714,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1,1
715,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.0,1,1.0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0.0,1,0,0
716,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,1.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0.0,0,1,1
717,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1.0,1,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.0,0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0
718,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0
719,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0.0,0,1,1,1,0,1,0,0,0,0.0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.0,0,1.0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0.0,1,0,1
720,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
721,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,0,0,1,0,1,0,1,1,1,0.0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0.0,0,0.0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,0,0,0
722,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1.0,1,1,0,1,0,0,1,0,0,0.0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0.0,0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1.0,1,1,1
723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
724,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,1,0,1.0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1.0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0
725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
726,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,1,1,0
727,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0.0,0,0,0,1,1,0,1,1,0,1.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.0,1,0.0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1.0,0,1,1
728,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0
729,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1.0,0,0,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0.0,1,0.0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0.0,0,0,0
730,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,1,0,0.0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0.0,1,0,0
731,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
732,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,0
733,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0.0,1,1,0,0,0,0,1,0,0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0
734,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
735,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,1,1,1,0,0,1,1,0,0.0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,1,0.0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1.0,1,0,0
736,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,1,0,0,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.0,1,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0
737,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1.0,0,1,1,1,1,0,1,0,1,0.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0,0,1.0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.0,1,1,1
738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
740,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,0
741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0
742,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0.0,1,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,0,0
743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
744,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1.0,0,1,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0.0,0,1.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1,1
745,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0,1,1.0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0
746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
748,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1
749,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,1,0,1,1,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
750,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
751,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0.0,1,1,0,1,1,0,1,1,0,1.0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0,1,1.0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0.0,1,0,1
752,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0.0,1,1,1,1,1,0,1,1,0,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1.0,1,0.0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1.0,1,1,1
753,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
754,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1.0,1,0,0,0,1,0,1,1,0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0.0,1,1.0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0,0,0
755,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0.0,0,1,0,1,1,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0.0,0,0.0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0.0,1,0,1
756,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,0,0,0
757,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1.0,1,1,0,0,1,0,1,1,0,1.0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1.0,1,1.0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0.0,1,0,0
758,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0
759,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0.0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,0,0
